50.00000000	65.00000000
65.00000000	80.00000000
80.00000000	95.00000000
95.00000000	110.00000000
110.00000000	125.00000000
125.00000000	140.00000000
140.00000000	155.00000000
155.00000000	170.00000000
170.00000000	185.00000000
185.00000000	200.00000000
