20.00000000	40.00000000
40.00000000	60.00000000
60.00000000	80.00000000
80.00000000	100.00000000
100.00000000	120.00000000
120.00000000	140.00000000
140.00000000	160.00000000
160.00000000	180.00000000
180.00000000	200.00000000
