20.00000000	24.00000000
24.00000000	29.00000000
29.00000000	35.00000000
35.00000000	42.00000000
42.00000000	50.00000000
50.00000000	60.00000000
60.00000000	70.00000000
70.00000000	80.00000000
80.00000000	90.00000000
90.00000000	100.00000000
100.00000000	110.00000000
110.00000000	120.00000000
120.00000000	130.00000000
130.00000000	140.00000000
140.00000000	150.00000000
150.00000000	160.00000000
160.00000000	170.00000000
170.00000000	180.00000000
180.00000000	190.00000000
190.00000000	200.00000000
