2.568640e+00	3.196266e+02	1.972484e+02	9.289888e+01	4.900037e+01	1.046433e+02	1.577313e+02	3.422506e+01	3.340087e+01	3.847586e+01	3.532351e+01	8.033690e+01	6.647919e+01	9.585698e+01	1.323010e+02	4.515134e+01	-2.620969e+01	7.309503e+01	5.085133e+01	1.875995e+02	9.854695e+00	3.130699e+01	-7.774935e+01	5.930420e+02	1.328033e+02	-6.046374e+01	5.787126e+01	1.063568e+02	-8.543490e+02	1.348068e+02	1.492227e+02	5.754099e+02	-6.401752e+00	6.901392e+01	2.033122e+02	4.509948e+01	1.827601e+02	9.571163e+01	2.483543e+02	4.615758e+01	2.286993e+02	5.798761e+01	4.890811e+01	2.570159e+02	5.476476e+03	8.297900e+01	7.073003e+01	3.027457e+02	2.724937e+02	1.750093e+02	-3.810121e+00	9.661015e+01	3.045803e+04	2.004528e+02	8.780933e+01	9.642859e+01	7.386319e+01	1.090465e+04	-8.279538e+00	1.751247e+02	
2.322889e+00	8.456460e+00	1.432062e+02	1.270201e+01	3.224031e+02	1.045326e+02	1.806442e+02	2.300868e+01	8.351209e+01	-4.209930e+00	1.163340e+02	1.393174e+01	9.350841e+01	3.455298e+01	3.585353e+01	9.687128e+01	1.919625e+04	9.867157e+01	1.065353e+02	3.390892e+00	-6.633854e+01	3.159955e+01	-1.563522e+01	1.996113e+02	5.447874e+01	1.784517e+02	3.187306e+02	5.645954e+01	3.115580e+01	8.652222e+01	3.958704e+01	3.600021e+02	1.218251e+01	-6.949827e+01	-1.124817e+01	8.676080e+01	6.023011e+01	1.492384e+02	1.552630e+02	8.422089e+01	6.776208e+01	2.749899e+02	-1.471993e+01	1.244196e+02	8.153845e+01	1.573983e+02	7.077729e+01	-2.084299e+02	6.163127e+01	1.125960e+02	2.563202e+02	1.976489e+02	1.088118e+03	1.508155e+02	6.292967e+02	3.545581e+02	9.490454e+01	4.932955e+01	4.057316e+01	6.227487e+01	
1.608168e-01	1.075989e+00	2.928060e+00	9.456118e+01	3.711120e+02	1.000235e+02	2.801988e+02	5.762730e+01	1.128698e+02	1.324414e+02	1.545331e+02	2.339047e+02	1.372182e+02	-5.857008e+01	5.625037e+01	8.083740e+01	-2.217487e+01	3.596448e+01	7.820019e+01	1.004785e+02	7.956138e+01	7.628883e+01	8.405469e+01	-4.998508e+01	1.872229e+01	6.825231e+01	2.890279e+02	1.670338e+01	1.095537e+02	4.416565e+02	6.131908e+01	4.974889e+01	-2.114625e+00	5.377054e+01	7.547129e+01	2.036148e+01	1.105989e+02	5.443763e+02	5.436054e+01	3.023488e+01	-1.452009e+02	4.208194e+01	1.176910e+02	1.908756e+01	-8.133949e+01	1.894919e+02	8.184627e+01	7.580258e+01	2.711217e+01	1.789502e+01	2.935887e+01	3.250561e+02	-3.694102e+01	2.582268e+01	2.745334e+02	6.775944e+01	7.913425e+01	-1.111385e+02	-2.990537e+01	1.750415e+01	
2.040844e+00	1.641908e+00	1.759439e+00	8.813103e-01	5.054867e+01	2.008113e+01	8.023684e+01	1.705072e+02	8.720918e+01	1.537685e+02	3.281871e+01	3.537519e+02	2.684119e+02	1.569456e+02	3.029846e+02	1.495884e+01	1.865665e+01	5.560986e+02	1.297290e+02	-3.342192e+02	4.470251e+01	2.652496e+01	2.997179e+01	-6.094642e-01	1.330564e+02	3.113340e+02	2.455298e+02	1.364666e+02	-1.041676e+03	5.459423e+01	9.635811e+01	6.800209e+01	7.412260e+01	1.316133e+02	1.163843e+01	4.522206e+01	-1.982997e+01	2.558567e+02	8.807378e+01	1.079711e+02	-6.908098e+00	3.769203e+02	1.226937e+02	8.230870e+01	1.115163e+01	4.585016e+01	5.641476e+01	2.430737e+01	1.323825e+02	5.618180e+01	4.005837e+01	6.852210e+01	7.074896e+01	1.482238e+03	3.170041e+02	5.200991e+02	1.184845e+02	-1.045823e+02	5.847969e+01	-8.839367e+00	
8.253389e-01	8.236660e-01	-1.300508e+00	1.968749e+00	2.875987e+00	8.224241e+01	2.024720e+02	1.618384e+02	-4.465810e+00	1.411428e+02	5.276451e+01	1.241542e+02	7.216301e+01	1.110316e+02	8.516648e+01	2.684097e+01	4.947044e+02	6.653444e+02	3.025982e+01	2.908323e+02	7.549533e+01	2.230616e+02	2.116254e+02	1.483331e+02	4.956098e+01	1.994834e+01	1.901088e+02	2.320516e+03	1.631785e+02	6.559523e+01	3.971112e+02	8.958202e+01	4.498395e+01	2.356521e+02	5.848988e+02	1.290792e+01	1.625787e+02	-2.838066e+00	-4.577616e+01	1.041883e+02	5.351025e+01	8.917221e+02	-1.759823e+01	4.789007e+00	-2.623956e+01	1.095613e+01	2.189617e+02	8.095870e+01	4.785409e+01	4.015464e+01	1.071908e+02	5.031548e+00	5.627764e+02	1.774335e+02	1.999235e+01	3.740208e+01	1.269138e+02	1.879284e+01	-3.121086e+01	1.036123e+02	
1.307932e-01	1.052755e+00	1.157450e+00	2.120685e+00	1.994889e+00	2.689344e-01	1.116730e+01	1.081294e+02	9.155097e+01	8.208458e+01	1.319984e+02	3.607859e+01	5.535184e+01	-2.042180e+01	3.610158e+01	-6.782328e-02	4.533078e+01	1.693378e+02	2.131552e+01	2.329066e+02	1.051067e+02	1.270713e+02	-2.001717e+01	1.384949e+02	3.466316e+02	1.297892e+02	1.143028e+02	-1.605080e+01	1.383488e+02	1.274117e+02	2.802164e+02	8.045498e+00	2.028680e+02	1.124420e+02	7.387323e+02	6.748977e+00	5.236147e+02	9.534309e+01	-3.895906e+01	1.633564e+02	6.566106e+01	2.676749e+01	1.495815e+02	2.829496e+01	-2.755668e+01	1.271364e+01	9.094273e+01	2.138399e+01	9.156249e+01	3.182802e+02	5.073960e+01	1.702543e+01	1.386019e+02	2.676194e+02	-6.089480e+00	7.278037e+01	2.391965e+02	1.920116e+01	-6.769930e+01	1.425506e+02	
8.356078e+00	1.207504e+01	1.554216e+00	5.622900e+00	5.366924e+01	1.863967e+00	5.419330e+00	3.287773e+03	4.288971e+02	4.872084e+01	3.373590e+01	2.202102e+02	2.433294e+02	8.002079e+01	-1.233697e+01	1.477874e+03	6.379182e+01	1.360658e+02	1.644696e+02	4.526843e+02	-6.161720e+01	1.983122e+01	-1.769771e+02	-2.712060e+02	1.818309e+02	1.676885e+01	1.585342e+02	2.355588e+02	2.840472e+00	3.215569e+02	3.386838e+02	2.348434e+01	1.480960e+03	1.861770e+02	1.106225e+03	1.220918e+02	4.652145e+02	1.088628e+02	-1.591056e+01	3.114823e+02	9.442036e+01	6.116572e+01	1.444813e+02	1.302486e+02	2.473096e+02	1.113651e+02	2.639345e+02	2.927255e+02	3.830639e+02	1.708670e+02	1.439817e+02	3.393721e+02	1.347310e+02	1.002729e+03	2.784061e+02	3.034662e+02	7.229454e+01	2.143434e+02	1.028079e+02	6.361277e+01	
3.258189e+00	9.042603e+00	2.422832e+00	-5.890113e-01	4.267619e+00	-3.012164e+00	1.044782e+01	7.231117e+00	5.795600e+02	1.454163e+02	5.481014e+02	1.216144e+02	1.427176e+02	2.324063e+02	6.887842e+01	3.566150e+02	4.792321e+01	4.905644e+01	1.626179e+02	5.274503e+01	9.868276e+01	1.800594e+01	2.939925e+01	3.762556e+02	2.751001e+02	2.084484e+02	2.529197e+02	9.274795e+01	-7.470395e+01	5.868111e+02	1.123491e+02	3.740443e+02	3.669916e+02	5.580183e+02	3.666721e+02	2.218684e+02	3.887126e+02	1.907099e+02	9.155926e+01	1.512358e+01	1.065201e+02	1.329920e+03	-1.005010e+01	5.413883e+01	1.796441e+02	4.837027e+02	2.140783e+02	2.741383e+02	1.398500e+02	1.378993e+02	4.066368e+01	2.494252e+03	4.004731e+02	5.153067e+02	1.196089e+02	5.850876e+02	1.572377e+02	1.583456e+02	7.446887e+01	1.664157e+02	
-6.655186e-01	1.292916e+01	7.915208e-01	9.430251e+00	3.773711e-01	5.262266e-01	-2.601351e+00	3.852060e+00	-6.366147e-03	6.917134e-01	1.812576e+02	4.421809e+02	1.658922e+02	7.348414e+02	1.584777e+02	2.471007e+01	9.839890e+01	7.705933e+02	1.195478e+02	4.762925e+01	1.795207e+02	-1.646457e+01	-1.573031e+00	2.864082e+02	1.263085e+02	9.587597e+01	1.584878e+02	2.127162e+02	1.079327e+02	1.085419e+03	3.089703e+02	2.867039e+02	3.297483e+03	8.138827e+01	2.249840e+02	5.257939e+01	8.419093e+00	1.897321e+02	8.264761e+01	1.354175e+02	-8.393967e+01	1.752339e+01	-2.145657e+01	1.704734e+02	1.065513e+03	1.535107e+02	4.226971e+02	1.360651e+02	1.560399e+02	3.945737e+01	4.425959e+01	2.463727e+02	1.117524e+02	7.226152e+02	6.582075e+01	3.486920e+02	1.165376e+02	6.330684e+01	1.001841e+02	2.875870e+02	
-2.023988e+00	2.242253e+01	1.064936e+01	4.893175e+02	2.601209e+00	5.415174e+00	4.371081e+00	4.128374e-01	1.821983e+00	2.196272e+00	5.939399e+01	1.369999e+02	9.863046e+02	8.077854e+01	1.653949e+02	3.342145e+02	6.467415e+01	1.421715e+03	8.349539e+02	8.648487e+01	4.361320e+02	1.258913e+02	1.449145e+02	1.161858e+02	7.477058e+01	1.764831e+02	1.131696e+03	1.405003e+02	-6.549625e+02	2.047644e+02	7.429470e+02	2.188382e+02	3.599869e+01	5.531877e+01	5.831035e+01	9.573034e+01	2.777698e+02	3.508886e+02	1.234400e+01	2.700841e+01	1.538673e+01	7.769983e+01	2.202083e+02	-7.625147e+01	1.047163e+02	8.044037e+01	6.854950e+01	2.992680e+01	1.875590e+02	1.029788e+02	7.718828e+01	8.274791e+01	1.057101e+02	5.706003e+02	7.052982e+02	5.553493e+02	6.380730e+02	9.575458e+00	3.844008e+02	2.590405e+02	
