1.646369e-07	8.406205e-09	1.149940e-08	3.850840e-09	2.943044e-09	1.375355e-09	8.131472e-09	6.927642e-09	5.313676e-09	4.148475e-09	1.662811e-09	6.082652e-10	7.163042e-09	6.552243e-09	4.095954e-09	2.003852e-09	1.158991e-09	-2.106723e-09	2.823950e-09	3.614876e-09	3.478438e-09	2.341659e-09	1.247730e-09	-5.357949e-10	8.754881e-09	4.737437e-09	1.209840e-08	1.498839e-09	1.189830e-09	-7.160553e-10	4.314973e-09	3.534267e-09	2.745825e-09	1.366386e-09	-4.333322e-10	-2.668670e-10	3.701556e-09	2.515033e-09	1.166412e-09	9.088432e-10	-2.328413e-11	-4.932075e-10	2.976432e-09	3.425314e-09	1.548017e-09	2.571887e-10	-5.267759e-10	-7.518041e-10	1.759723e-09	1.864547e-09	1.334242e-09	1.604557e-10	-4.496718e-10	-5.022613e-10	4.983221e-09	2.172490e-09	3.533697e-10	-1.977762e-10	-5.387880e-10	-1.874947e-09	2.450756e-09	1.503208e-09	3.338918e-10	-1.568694e-10	-4.232521e-10	-7.073539e-10	1.450599e-09	9.206045e-10	1.006210e-09	-9.042581e-10	-7.971272e-10	-1.209893e-09	8.438243e-10	1.376848e-09	1.933685e-10	-1.491034e-10	-2.373294e-09	-7.077798e-10	9.605233e-10	4.659538e-10	3.914094e-12	-1.274636e-10	-5.612504e-10	-4.806638e-10	2.749769e-09	5.143688e-10	5.318495e-10	-2.077472e-10	-8.321985e-10	-1.176561e-09	6.177128e-10	6.333074e-10	2.138421e-10	-1.907501e-10	-7.556425e-10	-7.849168e-10	5.946769e-10	4.429597e-10	1.510235e-10	-2.713178e-10	-4.246977e-10	-5.346176e-10	4.605056e-10	1.688185e-10	-1.497278e-10	-3.012995e-10	-3.281520e-10	-3.590170e-10	1.818027e-09	3.259679e-10	-5.186222e-11	-3.560237e-10	-4.100469e-10	-7.089621e-10	4.393339e-10	2.204369e-10	-4.254786e-11	-2.079587e-10	-3.498129e-10	-4.833842e-10	
1.224348e-07	3.003802e-07	7.535431e-09	5.861006e-09	2.692333e-09	1.867455e-09	7.368103e-09	1.057738e-08	1.010219e-08	2.171844e-09	3.255050e-09	-7.902489e-10	6.759138e-09	4.487089e-09	5.086241e-09	2.862258e-09	1.331114e-09	9.994962e-10	4.607339e-09	6.616366e-09	4.028430e-09	2.209561e-09	4.822179e-10	-4.311612e-13	8.832720e-09	5.461282e-09	1.766041e-09	2.266940e-09	-1.639381e-10	2.937092e-11	1.014298e-08	2.666889e-09	1.667390e-09	1.137353e-09	1.402395e-10	-1.289205e-10	2.445652e-09	2.923113e-09	1.817547e-09	9.943500e-10	-6.812015e-11	-3.842826e-10	1.767281e-09	4.264978e-09	1.320181e-09	1.654318e-10	-1.473320e-10	-3.163876e-10	2.550875e-09	2.558046e-09	8.834609e-10	5.128031e-11	-6.754306e-10	-1.183539e-09	1.584320e-09	1.340070e-09	1.351208e-09	-5.161901e-10	-4.426036e-10	-1.086441e-09	1.235548e-09	1.364353e-09	8.388912e-10	3.962409e-11	-2.744907e-10	-6.469030e-10	1.185444e-09	1.474531e-09	9.818056e-10	-8.203387e-11	-8.011307e-10	-7.851670e-10	1.347685e-09	8.083305e-10	3.178354e-10	-2.529264e-10	-3.164838e-10	-6.643292e-10	1.191299e-09	4.275745e-10	3.217796e-10	-3.935532e-10	-5.506924e-10	-9.831723e-10	1.313059e-09	4.019527e-10	1.534507e-10	-3.373562e-10	-8.524312e-10	-2.179276e-09	6.522530e-10	4.649469e-10	1.477252e-10	-3.998603e-10	-4.086764e-10	-7.213977e-10	6.131220e-10	6.049877e-10	-2.189851e-11	-3.076661e-10	-5.061479e-10	-5.436750e-10	3.530062e-10	4.285414e-10	-1.799705e-10	-2.908916e-10	-2.594596e-10	-3.230665e-10	5.858350e-10	1.937842e-10	-4.033509e-11	-3.564916e-10	-3.785089e-10	-4.783395e-10	5.874645e-10	2.163078e-10	-9.930498e-11	-2.697971e-10	-2.839412e-10	-6.444785e-10	
1.923351e-07	8.182510e-08	6.622080e-08	4.457377e-09	2.320450e-09	2.612544e-09	3.279113e-09	6.629306e-09	1.447971e-08	3.326634e-09	3.367705e-09	5.895943e-10	3.152117e-09	3.867547e-09	1.037519e-08	3.366531e-09	2.004899e-09	1.157214e-09	3.019066e-09	3.920780e-09	8.068622e-09	2.778984e-09	1.048811e-09	3.997271e-10	4.531476e-09	5.293651e-09	2.589102e-09	1.526210e-09	8.497934e-10	1.821439e-10	2.736588e-09	3.162317e-09	2.794740e-09	2.897190e-09	1.998615e-10	-2.164421e-10	2.676440e-09	1.861436e-09	1.623125e-09	5.986264e-10	4.636049e-10	-2.316217e-10	3.587907e-09	3.189038e-09	1.323736e-09	2.503593e-09	-3.321691e-10	-1.476663e-09	2.542672e-09	2.010080e-09	9.558819e-10	3.867346e-10	-2.312192e-10	-5.272003e-10	2.365749e-09	9.246635e-10	8.163877e-10	2.720076e-10	-2.530474e-10	-6.103612e-10	1.467999e-09	7.516243e-10	4.933308e-10	2.268594e-10	-2.624040e-10	-1.125200e-09	9.493208e-10	1.469479e-09	5.581889e-10	5.442548e-12	-4.634613e-10	-1.257752e-09	1.131756e-09	6.317355e-10	2.725249e-10	-5.672101e-10	-5.021149e-10	-4.867877e-10	1.367757e-09	6.232120e-10	1.851039e-10	-3.951080e-10	-4.765224e-10	-1.136698e-09	8.629309e-10	3.856549e-10	1.474130e-10	-1.334030e-10	-4.561940e-10	-6.635492e-10	9.612290e-10	3.785477e-10	1.224271e-10	-2.852474e-11	-4.127791e-10	-5.947317e-10	4.216494e-10	4.845925e-10	-1.350284e-10	-2.142909e-10	-4.012552e-10	-4.637962e-10	1.222709e-09	5.430790e-10	2.173883e-11	-1.411301e-10	-4.236686e-10	-3.321936e-10	5.344255e-10	1.589218e-10	8.538931e-11	-2.940348e-10	-6.936851e-10	-4.541153e-10	3.591158e-10	1.644536e-10	-6.329995e-11	-4.023863e-10	-4.105484e-10	-3.867107e-10	
1.136908e-07	6.753072e-08	9.547785e-08	1.006848e-07	6.966497e-09	7.686475e-09	6.680179e-09	2.309526e-09	1.581619e-08	1.552677e-08	3.502503e-09	3.082003e-09	2.738014e-09	4.793865e-09	4.345172e-09	5.425064e-09	5.304946e-09	2.209726e-09	2.309809e-09	2.728128e-09	6.642516e-09	2.371206e-09	3.324458e-09	7.257975e-10	4.204997e-09	8.586243e-09	2.422759e-09	2.749627e-09	2.275879e-09	1.461571e-10	2.513135e-09	1.834916e-09	1.505841e-09	2.726056e-09	1.249134e-09	-1.817269e-10	2.157589e-09	1.103250e-09	1.502828e-09	1.638540e-09	5.468479e-10	-5.104832e-10	3.579743e-09	1.507193e-09	1.757450e-09	5.875211e-09	8.657096e-10	-1.102655e-09	1.178528e-09	1.568733e-09	9.692238e-10	4.415701e-10	1.115666e-10	-6.064537e-10	1.024855e-09	8.831785e-10	1.903742e-09	1.668883e-10	2.367984e-10	-1.387859e-09	1.525262e-09	7.332750e-10	6.597251e-10	3.223610e-10	-2.387445e-10	-1.143573e-09	6.946381e-10	1.567631e-09	8.857115e-10	7.971528e-11	-2.267426e-10	-7.127449e-10	1.471989e-09	1.368251e-09	5.022948e-10	1.257579e-10	-2.728181e-10	-4.115565e-10	4.564042e-10	4.639339e-10	3.416651e-10	-2.007477e-10	-7.113082e-10	-6.612754e-10	8.708708e-10	5.528505e-10	2.347634e-10	-5.104618e-11	-2.855830e-10	-1.236489e-09	2.977788e-10	1.066049e-09	9.082524e-11	-1.440986e-10	-5.416084e-10	-8.560749e-10	3.451765e-10	2.631550e-10	2.883314e-11	-6.406143e-11	-5.343982e-10	-3.904635e-10	8.312767e-10	3.403820e-10	6.309090e-11	-1.987218e-10	-2.947771e-10	-4.554701e-10	3.562896e-10	1.326233e-10	-5.485702e-11	-1.171866e-10	-2.620947e-10	-4.629343e-10	2.140676e-10	7.183309e-11	-7.754710e-11	-2.202444e-10	-3.262937e-10	-4.167264e-10	
2.968947e-08	1.221386e-07	1.372871e-07	1.032808e-07	1.014503e-07	4.097566e-09	2.874072e-09	3.420603e-09	1.054874e-08	8.842270e-09	1.079369e-08	4.313187e-09	2.162535e-09	3.259167e-09	3.659381e-09	4.939651e-09	6.387348e-09	7.460697e-09	2.920817e-09	2.814793e-09	2.242916e-09	5.890505e-09	2.510105e-09	1.999357e-09	2.857110e-09	2.720955e-09	1.728871e-09	3.330711e-09	2.669464e-09	2.209867e-09	1.391873e-09	1.704141e-09	2.203640e-09	1.994057e-09	2.270586e-09	-4.926129e-11	1.490203e-09	2.323839e-09	1.878104e-09	4.181728e-09	2.672389e-09	1.843784e-10	1.232358e-09	1.647054e-09	2.190566e-09	2.045625e-09	1.816527e-09	-1.593042e-10	3.052072e-09	8.189174e-10	1.459718e-09	4.843363e-10	5.469489e-10	-9.198627e-10	1.413420e-09	1.263832e-09	7.531394e-10	1.564425e-09	1.730536e-10	-6.387190e-10	8.849892e-10	1.262011e-09	5.748085e-10	3.377217e-10	4.786077e-10	-6.239471e-10	5.438901e-10	1.096672e-09	7.085706e-10	5.843126e-10	-8.908565e-11	-7.534241e-10	5.039577e-10	6.482595e-10	2.876657e-10	1.259533e-11	-1.639885e-09	-5.852847e-10	2.899329e-10	4.100902e-10	2.649935e-10	1.709948e-10	-2.111245e-10	-4.690485e-10	1.326908e-09	3.422962e-10	2.278450e-11	1.209338e-11	-4.177874e-10	-4.769937e-10	3.552003e-10	3.254379e-10	1.765687e-10	-8.401295e-11	-5.526330e-10	-9.769985e-10	2.575198e-10	1.455062e-10	1.777293e-11	-4.482460e-12	-2.810557e-10	-3.621417e-10	1.194580e-09	1.424237e-10	8.598630e-11	-1.250128e-10	-2.625219e-10	-3.674611e-10	1.699841e-10	2.391606e-10	7.520788e-11	-3.824284e-11	-4.349433e-10	-1.246141e-09	1.593002e-10	1.101815e-10	2.116296e-12	-1.143572e-10	-2.874683e-10	-3.476413e-10	
2.198914e-08	2.374140e-08	4.119144e-08	1.066462e-07	9.618606e-08	1.291137e-07	3.271103e-09	1.856712e-09	2.512695e-09	4.393940e-09	5.212338e-09	9.037756e-09	1.013377e-09	1.531958e-09	4.663686e-09	2.418062e-09	4.518213e-09	8.965755e-09	1.318501e-09	1.068641e-09	5.088579e-09	4.880096e-09	2.452003e-09	3.469031e-09	1.559697e-09	1.334540e-09	9.823193e-09	3.906954e-09	2.888009e-09	2.937607e-09	4.967000e-09	1.775327e-09	1.208223e-09	2.763219e-09	2.222257e-09	3.851929e-09	8.261132e-10	4.348865e-09	1.173449e-09	2.449152e-09	1.899245e-09	7.896023e-10	7.280326e-10	5.857458e-10	5.281770e-10	6.645614e-10	5.804237e-10	8.876868e-10	8.238008e-10	3.690341e-10	9.996586e-10	1.307619e-09	4.624440e-10	-7.932446e-10	6.082948e-10	5.253818e-10	8.825209e-10	1.620612e-09	3.703159e-10	-6.938737e-10	5.191512e-10	1.855559e-09	5.357650e-10	-3.031143e-10	6.110550e-10	-6.030451e-10	7.372754e-10	8.471041e-10	5.133536e-10	6.144506e-10	2.192696e-10	-1.067453e-09	8.522418e-10	7.125572e-10	6.288965e-10	9.830857e-10	-1.106126e-10	-2.582644e-10	3.300439e-10	6.335002e-10	2.715686e-10	1.684537e-10	-2.799804e-11	-4.284238e-10	2.245807e-10	4.661968e-10	5.514749e-10	6.269568e-11	-1.328909e-10	-4.890926e-10	3.475711e-10	1.742889e-10	2.274054e-10	1.107947e-10	-3.289936e-10	-1.236153e-09	7.180169e-11	1.133076e-10	7.769328e-11	1.160717e-10	-4.354517e-10	-3.162766e-10	1.533905e-10	1.985651e-10	1.993502e-10	-2.961148e-12	-1.598476e-10	-4.658631e-10	1.613849e-10	1.883224e-10	6.047230e-11	-2.619943e-11	-1.972795e-10	-6.555464e-10	1.451251e-10	-1.917117e-11	-4.313645e-11	-4.396613e-11	-1.271485e-10	-3.362773e-10	
2.617813e-07	1.567858e-07	1.650060e-07	8.363580e-08	7.865972e-08	3.698518e-08	1.998260e-07	6.192341e-09	5.488688e-09	6.654568e-09	1.911557e-09	4.050998e-10	7.151613e-09	4.705609e-09	5.810721e-09	2.430385e-09	1.850633e-09	2.127091e-10	9.316206e-09	3.236843e-09	2.779115e-09	1.613074e-09	6.060902e-10	4.880277e-10	4.984828e-09	6.707339e-09	2.179349e-09	1.089193e-09	9.711493e-10	-9.318969e-11	5.781640e-09	3.443689e-09	2.843763e-09	1.641110e-09	-4.134322e-10	-2.750973e-10	3.074476e-09	6.930554e-09	1.861480e-09	3.046696e-10	1.048146e-11	-4.662654e-10	3.194011e-09	3.492453e-09	1.139055e-09	3.603687e-10	-4.562853e-10	-6.559806e-10	2.149843e-09	3.441750e-09	6.684674e-10	-2.430075e-11	-4.090499e-10	-6.167911e-10	1.951969e-09	1.915663e-09	1.178973e-09	-1.369692e-11	-3.425724e-10	-7.730664e-10	2.016343e-09	1.741370e-09	5.180280e-10	-6.605731e-12	-5.878347e-10	-8.568779e-10	1.386427e-09	1.732523e-09	1.158487e-09	-3.562046e-10	-9.682951e-10	-9.830116e-10	1.445411e-09	8.359112e-10	4.902036e-10	-2.759726e-10	-7.536282e-10	-8.430912e-10	1.240902e-09	6.083131e-10	9.029960e-11	-2.158619e-10	-6.483993e-10	-9.768326e-10	1.151087e-09	4.942733e-10	6.379100e-10	-1.172078e-10	-8.100471e-10	-8.927888e-10	8.162116e-10	9.061342e-10	4.165883e-11	-2.616224e-10	-6.148965e-10	-8.125774e-10	6.797653e-10	4.582573e-10	-5.454514e-11	-3.715595e-10	-3.504941e-10	-9.667796e-10	4.098806e-09	3.552804e-10	7.815294e-12	-2.537146e-10	-3.901705e-10	-3.469212e-10	1.021004e-09	2.812105e-10	-7.040625e-11	-2.527198e-10	-3.829554e-10	-3.724374e-10	5.008923e-10	2.085205e-10	-1.063810e-10	-1.761361e-10	-3.933857e-10	-3.166575e-10	
1.301918e-07	1.538976e-07	1.957065e-07	1.078698e-07	6.945675e-08	3.029442e-08	1.026695e-07	1.392235e-07	4.330498e-09	4.461171e-09	3.569610e-09	1.387685e-09	2.009851e-08	5.764132e-09	5.229053e-09	2.829374e-09	2.451642e-09	1.278813e-09	2.794303e-09	3.993046e-09	3.080742e-09	1.434055e-09	3.012828e-09	3.414580e-10	7.340966e-09	4.034920e-09	2.242440e-09	2.120027e-09	-3.666845e-10	-2.578672e-10	3.798311e-09	3.893648e-09	4.906183e-09	1.912250e-09	5.188721e-11	-7.265911e-10	5.722934e-09	2.855611e-09	1.209108e-09	1.478731e-09	2.223768e-11	-6.803155e-10	3.486716e-09	4.004828e-09	1.031629e-09	4.841227e-10	-1.342126e-10	-9.636187e-10	2.547686e-09	2.160773e-09	8.691213e-10	2.260831e-10	-1.426517e-09	-7.431178e-10	8.025592e-09	1.202629e-09	1.414753e-09	-8.049285e-11	-1.919382e-10	-6.591663e-10	1.779013e-09	1.718066e-09	1.117123e-09	-8.398797e-11	-7.593678e-10	-6.456704e-10	1.238436e-09	1.637778e-09	9.003377e-10	-8.404442e-11	-1.032385e-09	-7.445974e-10	1.711710e-09	6.734413e-10	2.791653e-10	-8.721106e-11	-8.294752e-10	-7.876788e-10	1.925190e-09	4.797814e-10	2.629955e-10	-4.296619e-10	-4.256554e-10	-8.326237e-10	1.432237e-09	7.403620e-10	5.498427e-10	-1.374935e-10	-5.676626e-10	-8.424994e-10	9.969876e-10	4.809696e-10	8.388281e-11	-2.339587e-10	-4.082517e-10	-5.205117e-10	7.248204e-10	4.187018e-10	5.127696e-11	-3.204850e-10	-4.246100e-10	-3.682070e-10	6.662271e-10	3.104047e-10	-4.161475e-11	-2.839661e-10	-3.683843e-10	-3.971202e-10	5.583485e-10	2.167686e-10	1.082077e-10	-9.342881e-10	-9.415113e-10	-6.035606e-10	2.538528e-10	1.066156e-10	-7.816408e-11	-2.690346e-10	-5.262472e-10	-5.539946e-10	
1.119323e-07	1.059853e-07	3.019901e-07	1.347575e-07	9.100751e-08	5.578577e-08	1.254015e-07	1.542824e-07	1.383488e-07	9.994543e-09	4.991487e-09	1.936004e-09	4.938278e-09	4.664667e-09	4.980092e-09	6.689680e-09	4.179029e-09	1.720403e-09	2.867669e-09	3.923890e-09	3.558407e-09	1.412558e-09	2.330058e-09	1.424607e-09	4.248913e-09	4.698513e-09	3.257486e-09	3.485620e-09	7.517813e-10	3.116346e-10	2.771769e-09	2.596075e-09	3.140570e-09	1.777140e-09	1.244433e-09	-4.637007e-10	3.210495e-09	1.563487e-09	1.147605e-09	1.203760e-09	1.204107e-09	-3.754214e-10	2.122900e-09	3.352550e-09	1.570647e-09	8.225603e-10	8.307746e-11	-7.029357e-10	2.686893e-09	2.407489e-09	1.106227e-09	3.353251e-10	-1.282066e-10	-5.968093e-10	2.196498e-09	2.117310e-09	1.284268e-09	9.445359e-11	-2.652957e-10	-7.350630e-10	1.816101e-09	7.602925e-10	7.048200e-10	3.256434e-10	-6.253384e-10	-6.090191e-10	1.355317e-09	1.157824e-09	5.434915e-10	2.696529e-10	-4.079572e-10	-1.033240e-09	1.344924e-09	8.695117e-10	7.535704e-10	-2.698333e-10	-2.843151e-10	-1.522633e-09	9.570320e-10	5.704161e-10	3.199551e-10	-2.101823e-10	-4.261318e-10	-6.494158e-10	6.758418e-10	5.214732e-10	1.650244e-10	-1.574041e-10	-3.653706e-10	-6.852209e-10	5.722329e-10	5.339636e-10	1.334596e-10	-2.269143e-10	-4.161613e-10	-8.881819e-10	4.973427e-10	3.935129e-10	-3.568702e-11	-1.867465e-10	-4.119904e-10	-7.003566e-10	4.559433e-10	2.519159e-10	7.239716e-11	-1.646123e-10	-3.797219e-10	-3.962135e-10	4.738506e-10	2.106062e-10	1.942895e-11	-3.492891e-10	-3.867189e-10	-4.709304e-10	2.828886e-10	1.143556e-10	-1.752207e-10	-3.327165e-10	-4.227376e-10	-3.375438e-10	
6.672614e-08	4.046654e-08	3.978508e-07	3.353726e-07	1.776961e-07	2.416413e-07	8.588107e-08	7.314199e-08	9.032305e-08	1.237051e-07	3.821977e-09	2.287245e-09	3.603439e-09	3.327373e-09	6.527247e-09	3.707644e-09	3.675752e-09	2.161535e-09	2.220956e-09	2.423781e-09	4.313901e-09	2.840707e-09	5.664588e-09	2.548272e-09	2.166877e-09	7.614698e-09	1.666284e-09	3.265030e-09	1.528702e-09	1.314740e-09	2.382475e-09	2.600553e-09	3.976330e-09	4.310291e-09	1.668518e-09	3.599500e-10	1.523082e-09	1.178858e-09	1.453436e-09	1.752638e-09	7.758683e-10	-2.344340e-10	1.868873e-09	3.002282e-09	2.047568e-09	2.194523e-09	3.229351e-10	-7.254637e-10	1.141854e-09	1.407636e-09	1.207464e-09	5.082496e-10	6.424034e-11	-7.765202e-10	1.663605e-09	1.240817e-09	2.465991e-09	8.809972e-10	-1.022611e-10	-8.789033e-10	1.797837e-09	1.448882e-09	9.094302e-10	7.971975e-10	-6.287813e-11	-7.859546e-10	1.433034e-09	7.447013e-10	9.247847e-10	2.400404e-10	-1.013041e-10	-4.661022e-10	7.750231e-10	1.145914e-09	2.046216e-10	2.172282e-10	-2.340431e-10	-5.170973e-10	7.690449e-10	3.514733e-10	3.103335e-10	1.971275e-10	-4.594294e-10	-6.208862e-10	7.388965e-10	8.121490e-10	1.393852e-10	2.007565e-10	-2.248311e-10	-6.160204e-10	4.879588e-10	2.186505e-10	3.269927e-10	-2.478521e-10	-4.059919e-10	-4.576196e-10	2.997612e-10	2.036910e-10	-1.228669e-11	2.071362e-10	-2.522352e-10	-4.738521e-10	6.065302e-10	4.402073e-10	4.204287e-11	-1.988224e-10	-3.475392e-10	-4.113024e-10	3.836226e-10	1.878049e-10	1.038339e-10	-2.733348e-10	-3.705527e-10	-6.341970e-10	2.060258e-10	5.309345e-11	-2.693420e-11	-2.510484e-10	-2.723590e-10	-4.857287e-10	
