18	6.125734283292522e-05	6.225303258633023e-05	5.776309330079343e-05	6.132342021999225e-05	6.302808069878551e-05	6.143697178157207e-05	6.013877970509171e-05	5.58370899075945e-05	5.81394929443762e-05	5.8721327578273564e-05	5.969598512330924e-05	5.8308423664610445e-05	5.744356597332203e-05	5.493378947626592e-05	5.7858020079118185e-05	5.535713302914578e-05	5.608985928690887e-05	5.774890710873112e-05	5.630770165345971e-05	5.482560807719343e-05	5.664682265596104e-05	5.45340507907365e-05	5.5420960291896025e-05	5.7697490835151223e-05	5.397350162127595e-05	5.454584892470192e-05	5.3679523542346e-05	5.452393856847913e-05	5.4948886686900644e-05	5.569065972541562e-05	5.161996500399174e-05	5.174536227651235e-05	5.2441123485187646e-05	5.170245690570518e-05	5.489037471598049e-05	5.6544683358522756e-05	5.1902122215887854e-05	5.2467925410652016e-05	5.197133980685713e-05	5.345370691468973e-05	5.4085063700086304e-05	5.674584283518725e-05	5.1818297495650765e-05	5.279186215633247e-05	5.356548544788496e-05	5.2715117724503166e-05	5.396660103804883e-05	5.58759991622132e-05	5.188488984953065e-05	5.362318609476572e-05	5.287784944638223e-05	5.278334573409172e-05	5.365472319068309e-05	5.551818688329927e-05	5.453118487120195e-05	5.439097568846889e-05	5.460169790470331e-05	5.385396014075335e-05	5.32077932698215e-05	5.5133601959314076e-05	
29	7.523421296359176e-07	1.1297635464281117e-06	9.79388413890371e-07	8.765802851833069e-07	1.016172108132882e-06	1.0161511325359966e-06	9.622944487430163e-07	7.401414102561937e-07	9.662188458729956e-07	9.058177945126802e-07	8.780999085580738e-07	9.646397575426186e-07	8.858754950184066e-07	1.0187868561403752e-06	8.089642107538608e-07	8.562852307366267e-07	9.802030758986194e-07	9.01008209298333e-07	9.627095131972615e-07	1.0339350768742622e-06	9.88362130927025e-07	8.296940971952447e-07	7.843692022231192e-07	9.041467062454771e-07	8.90413074494655e-07	1.0207562159847964e-06	9.647826557806147e-07	9.810632369327466e-07	1.0093503565289235e-06	9.053692055254462e-07	9.146387415730257e-07	8.993229899542713e-07	9.041279511489516e-07	1.0110876074370489e-06	9.626736034260474e-07	1.0479008003476915e-06	1.003127713880103e-06	1.018560424108195e-06	1.083720018874141e-06	9.312028676568967e-07	9.953092519975232e-07	1.0066268571806856e-06	1.0222963885066102e-06	9.169293568783808e-07	1.0345928829784618e-06	1.0445735329180955e-06	9.903427928981356e-07	9.958168153867717e-07	1.0831374007833848e-06	1.0923502591221934e-06	1.1239435656138495e-06	9.882902477467085e-07	1.0112451579888343e-06	1.0904003548617806e-06	1.1150151944750188e-06	1.0704703277402263e-06	9.965783269171955e-07	1.0855038339947168e-06	1.0676989582486728e-06	1.0796683096074106e-06	
30	0.001801759429164756	0.0018074256332621845	0.0018024578789222138	0.0018176629927808261	0.0018403601155384613	0.001858239878384049	0.0017208027110366185	0.0017230876795080318	0.0017396053363474516	0.0017730252559863048	0.001776131688900745	0.0018026655972981514	0.0016482384721706821	0.0016543085527142695	0.0016764044437831507	0.0016857031779371956	0.0017259141213192407	0.001738475075938136	0.0015978983058748167	0.0016158718329007725	0.0016330701191768309	0.001664079683431143	0.001686754788275163	0.0016995509684370406	0.001550494486886848	0.0015586586553427964	0.0015915335524649204	0.0016025329570932012	0.0016435354797112178	0.001640909832374456	0.0015227930273219736	0.0015449098668778765	0.0015556406392951824	0.0015748639347393488	0.0016071450989967662	0.0015886066455712907	0.001507816300083918	0.0015143886337805502	0.0015318385214125368	0.001556516154178103	0.0015810016311612236	0.00155337917543342	0.0014882435407357524	0.001496532446086145	0.001504315309874279	0.0015249040065935294	0.001554152037074918	0.001514869749370425	0.001466809684869515	0.0014853979968291442	0.0014974908165998199	0.0015060941141810404	0.0015341337615404392	0.0014899328673335774	0.0014586078548690146	0.001470266507683725	0.0014850310278710997	0.0014858593403158443	0.0015187947894283115	0.0014656529413355458	
31	0.00422888393752428	0.004294445745884646	0.004302196378978691	0.004318945661862398	0.004367126309564237	0.0044225792892398355	0.0041157868915299755	0.004142919378585186	0.004157111218726396	0.004193653610054131	0.004228378121925963	0.004314016885785205	0.003964971566554798	0.003975952931185063	0.004002069607633308	0.004045275534633366	0.004113678392675116	0.004160021086220674	0.0038255060526796304	0.003842530049286158	0.003898732212487271	0.003918428744092187	0.003991073078431709	0.0040363688659373455	0.003697876161715081	0.0037168543450212745	0.0037588641264755733	0.0037899314400981145	0.003880832013980865	0.0039188380350184335	0.003595021774736144	0.0036182271870574367	0.0036597330979132358	0.0037076267472674535	0.003768350931212051	0.0038111532069275596	0.0035277723211627593	0.0035512205623533973	0.0035799171993867976	0.0036123174916642227	0.0036768078610560054	0.0037071349360806396	0.0034948169719723893	0.003510403446345429	0.0035347262324635685	0.0035480337057647963	0.00360753802436529	0.003618660370375025	0.0034786870634320906	0.0035022539158809283	0.00350645055618608	0.0035125969854017947	0.0035400170310750075	0.0035240532159563553	0.0034868482053688012	0.0035006752457086543	0.003499063285978831	0.003482348142456176	0.003492933658094895	0.003438559344373989	
32	0.005081516941715025	0.005042539914630096	0.005114377919139007	0.005133608994886703	0.005176490893776632	0.005242144342189518	0.004937273212585568	0.004947537348036788	0.004963179111594789	0.004982892712711568	0.005042743192253803	0.005075487273507894	0.004757733479957635	0.004807797635699905	0.004837384100180817	0.004890317036475336	0.004914134264231843	0.004967000500032089	0.0046318550991171215	0.004674380460848157	0.0046938131503366405	0.00470778585180201	0.004792812098115692	0.004833476410014141	0.004543583887675719	0.004558214804843232	0.004572696130815455	0.004625393970992374	0.004665938124117512	0.004692848186414131	0.004415822674405518	0.004465082656894141	0.00447363814008795	0.004502211985405158	0.004555030018308717	0.00456442575774336	0.004317938677601515	0.004348473795011096	0.004378795333032395	0.004412489662548179	0.004458144561665236	0.00445521163332604	0.004250983412122187	0.004281900415997419	0.004304682011146921	0.00430750414983493	0.004364746231686184	0.00432933938914915	0.00418627784721619	0.004212039769076884	0.004247777567279994	0.004249714728507224	0.004287327355761121	0.004230008124827863	0.0041412616295390696	0.004170930493483122	0.004197530051863545	0.004203152145292892	0.004214371154300244	0.004130738268073006	
33	0.0024351217864404025	0.0024435714217934438	0.0024645245736598	0.002501598174710763	0.0025806067683179475	0.0026331003245053147	0.002299312693855989	0.0023266398906691323	0.0023389460602153767	0.0023944118887283235	0.002469014400358755	0.0025133487079390298	0.0021954925405242034	0.002245332724383635	0.0022398830826352487	0.0022901802941125765	0.002366963480948879	0.0024340399008517468	0.0021330592941560702	0.002159754423717808	0.0021915434674092114	0.0022221003694299357	0.0022964266280611476	0.0023386067988690213	0.0020803492473610336	0.002105087815573108	0.0021331581755514007	0.002168743300625438	0.002227683389509939	0.0022575083342360365	0.0020473424761181815	0.0020560798002657783	0.002086101953711384	0.002116236529779146	0.002183357670840099	0.0022064237759985912	0.002021702465076685	0.0020292750327578473	0.0020547458044176013	0.0020792322374500213	0.0021414130639805604	0.0021621283040393255	0.002007963653551153	0.0020124669710211247	0.0020336356119988476	0.0020538148042721902	0.002108009762035732	0.002111507784662538	0.0020168328999320235	0.002017595614177233	0.002025833686493413	0.0020324585742122754	0.002067942869003901	0.002069593458346852	0.002023597720047636	0.0020241781604463005	0.0020192180232797884	0.0020178990213697797	0.00205396242477516	0.0020474951621313295	
34	0.00015403210762697725	0.00015408325723988568	0.0001547021664159969	0.00015763556463136203	0.0001826991739583093	0.00019883633950309293	0.0001601445471386794	0.00015552350889738164	0.0001558643024011343	0.00015778920876258237	0.00016720493928177812	0.00018987686082818538	0.00016057268930529976	0.00016151293774796752	0.0001608519104181461	0.00015861351432417133	0.00016445546109170557	0.0001850883013146547	0.00015071686319955416	0.0001556528407284886	0.00015703093903027173	0.00015647818925841825	0.00015849353484013393	0.00018161479321710276	0.0001570519007027922	0.00015767062364443853	0.00015938973010005129	0.00015924763706559608	0.00015856386914497763	0.00017748683767255155	0.0001645988042639472	0.0001625391179773646	0.00016092718621227813	0.00016280099750507572	0.00015967255812175134	0.00017433806859173408	0.00016830324562634301	0.00016745173605889975	0.0001648361579462925	0.00016304323714231013	0.00016270563616873246	0.00017485968241481224	0.00017104542791819688	0.00017250060453635705	0.00016778045960174235	0.00016116431129664863	0.00016038742713111223	0.00017577669840529762	0.0001772508205851033	0.00017545366444885694	0.00017234525113695153	0.00016358775219469984	0.00016234214644960212	0.00017344356244907607	0.00018040028804869389	0.00017798250547688445	0.00017457647644241863	0.00016707477821743677	0.00016162504133017364	0.00017402604823594405	
46	0.00012362632971501262	0.00012353193796930828	0.00012159175054075344	0.00012042411203536152	0.00011888607388686993	0.00012918683264466263	0.00011955699768244445	0.00012059538080447174	0.00012262645241004278	0.00012264151497721112	0.00012154378651058909	0.00012680639744373112	0.00012363122904251227	0.0001256313069833639	0.0001236434978114744	0.00012161180747871544	0.00012273833423677438	0.00012193432220422419	0.0001247950959095789	0.00012447301588911042	0.00012272428696783345	0.00012265648886503896	0.00012271815331210592	0.0001223141929226369	0.00012653566497379225	0.00012586776484091716	0.00012551343570321914	0.0001234863661788679	0.00011992440518121365	0.00012228706640626824	0.00012607576289567208	0.00012666511582790484	0.00012495506888695197	0.00012374406936432818	0.00012105060170060347	0.00011936315396149442	0.00012548510778126706	0.0001266662405720804	0.00012479976481687632	0.00012362537473206136	0.00011977607958788633	0.00011867143616928833	0.00012677075763180748	0.0001274809977284712	0.000128248067518652	0.0001258780419494001	0.00011990148688371888	0.00011710961133296307	0.00012862979448438993	0.00012827307482412946	0.00012742300688583667	0.00012678274223188807	0.00012002350013458898	0.00011651085843040981	0.0001280401044705605	0.0001291274617174511	0.0001287992217514124	0.00012785307913950784	0.00012180493239629471	0.00011691413670226626	
47	0.006141561655351779	0.006191805560753843	0.006175083147774414	0.006178211132483265	0.006250225046236656	0.006311429284050984	0.0060174242577723195	0.00604173697420589	0.006084059742925917	0.0061085138877823245	0.006165614382269972	0.0062176775717738865	0.005865345001498371	0.005887060097368648	0.005954333113793045	0.005960062258251476	0.006062794238895212	0.006104554029721083	0.005711394729943166	0.005758179405377348	0.005809670598892326	0.005843654593233929	0.005898171082710255	0.006008106470246938	0.005557035661713329	0.005603714987385761	0.00563047387073254	0.00567796761142844	0.005781686482285189	0.005893526762617618	0.005396202004007732	0.00543402963679168	0.005504176853071417	0.005539324708569705	0.00562692304692102	0.0057581077637512594	0.005187058166684724	0.005275837171158594	0.0053278206453402505	0.00541124551152084	0.00548571062686759	0.005633472612278936	0.005019247512945364	0.005084278078487266	0.005169362998958749	0.005254921415723965	0.005344356070378074	0.005497127501536965	0.004850851398454988	0.004925149556559325	0.005018670132695214	0.005102212980511622	0.005208288677796944	0.005377465169549054	0.004694867641937815	0.004767239834955504	0.004880857789408646	0.004976821446549291	0.0050806635840778035	0.005242421985300819	
48	0.00732597775795763	0.0073453060630359664	0.00734184202152209	0.007318200814094845	0.007260077546565431	0.007271303138812333	0.007299861906023892	0.007319669487078945	0.007319817360627075	0.007323206741115415	0.0072501990378157155	0.007180721258176399	0.007302097057218013	0.0072679089205100736	0.007268858961431591	0.007252770372254917	0.007190680773674445	0.007096547073646969	0.007235229227405344	0.007231287211501389	0.007242342210671681	0.007156605706233345	0.0071070775730004134	0.007016737557701495	0.007248729269548174	0.0072202984810384434	0.007207623844815673	0.007111253468838468	0.007002940078751744	0.006922341293691572	0.00719159979519137	0.007190103739826989	0.007145087292530716	0.007057101599342493	0.006938113987156238	0.006805471274078527	0.007120815471170289	0.00713092567086296	0.007086500135535412	0.006995433438203446	0.006846507160098956	0.006687164846157471	0.007035675790189707	0.007063339066393847	0.007038839733127894	0.006920607148920676	0.0067633080290906665	0.006565589742842287	0.006968706193319956	0.0069846589979574054	0.006958145808253655	0.006845465939564809	0.00666353004743221	0.006442319124809503	0.00691419453818977	0.006911880469556775	0.006895452740274112	0.006779831366812579	0.006576658691585116	0.006296205022796258	
